진료과,병원명,주소,평점,의사,온라인 예약 여부,의사 평점,리뷰수,병원링크,평점구간
소아과,햇빛속에치과의원,서울 성북구 월계로 52,7.0,['햇빛속에치과의원 원장'],False,['7.0'],3,https://www.modoodoc.com/hospital/66769/%ED%96%87%EB%B9%9B%EC%86%8D%EC%97%90%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.0, 7.5)"
소아과,누가이비인후과의원,서울특별시 성북구 오패산로 69 4층 (하월곡동),8.4,['누가이비인후과의원 원장'],False,['8.4'],9,https://www.modoodoc.com/hospital/5726/%EB%88%84%EA%B0%80%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,아미치과의원,서울특별시 성북구 오패산로 49 302호 (하월곡동),9.8,['송병일'],False,['9.8'],9,https://www.modoodoc.com/hospital/2136/%EC%95%84%EB%AF%B8%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[9.5, 10.0)"
소아과,박규호내과의원,서울특별시 성북구 돌곶이로 60 지상2층 (석관동),8.4,['박규호내과의원 원장'],False,['8.4'],7,https://www.modoodoc.com/hospital/6980/%EB%B0%95%EA%B7%9C%ED%98%B8%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,윤홍선내과의원,"서울특별시 성북구 동소문로 10 4층 가호 (동소문동2가, 카프리빌딩)",8.9,['윤홍선'],False,['8.9'],31,https://www.modoodoc.com/hospital/10453/%EC%9C%A4%ED%99%8D%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,박피부과의원,서울특별시 성북구 동소문로 3-1 (동소문동1가),5.9,['박피부과의원 원장'],False,['5.9'],5,https://www.modoodoc.com/hospital/7109/%EB%B0%95%ED%94%BC%EB%B6%80%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%991%EA%B0%80,"[5.5, 6.0)"
소아과,연세고마운치과의원,서울 성북구 동소문로 304,9.2,"['임형준', '김선혜']",False,"['9.2', '0.0']",1,https://www.modoodoc.com/hospital/73351/%EC%97%B0%EC%84%B8%EA%B3%A0%EB%A7%88%EC%9A%B4%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[9.0, 9.5)"
소아과,안의원,"서울특별시 성북구 보국문로 43 2층 1호 (정릉동, 야원빌딩)",8.3,['안상석'],False,['8.3'],12,https://www.modoodoc.com/hospital/8977/%EC%95%88%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,이소진의원,"서울특별시 성북구 보국문로 50 201호,202호 (정릉동)",7.6,"['이소진', '이소진', '이선애']",False,"['8.5', '7.6', '7.3']",23,https://www.modoodoc.com/hospital/10657/%EC%9D%B4%EC%86%8C%EC%A7%84%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A0%95%EB%A6%89%EB%8F%99,"[7.5, 8.0)"
소아과,신용제이비인후과의원,서울특별시 성북구 정릉로 274 지상3층 (정릉동),8.3,['신용제이비인후과의원 원장'],False,['8.3'],5,https://www.modoodoc.com/hospital/8715/%EC%8B%A0%EC%9A%A9%EC%A0%9C%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,좋은이비인후과의원,서울특별시 성북구 돌곶이로27길 79 지상2층 (장위동),6.8,['좋은이비인후과의원 원장'],False,['6.8'],5,https://www.modoodoc.com/hospital/11378/%EC%A2%8B%EC%9D%80%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[6.5, 7.0)"
소아과,굿모닝이비인후과의원,"서울특별시 성북구 동소문로 248 102층 311호 (길음동, 삼부아파트상가)",8.4,['김우석'],False,['8.4'],36,https://www.modoodoc.com/hospital/5059/%EA%B5%BF%EB%AA%A8%EB%8B%9D%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,굿데이이비인후과의원,서울 성북구 돌곶이로 25,9.4,['강가람'],False,['9.4'],7,https://www.modoodoc.com/hospital/73018/%EA%B5%BF%EB%8D%B0%EC%9D%B4%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%84%9D%EA%B4%80%EB%8F%99,"[9.0, 9.5)"
소아과,이보영소아청소년과의원,서울특별시 성북구 성북로2길 32 지상1층 (동소문동1가),9.5,['이보영소아청소년과의원 원장'],False,['9.5'],3,https://www.modoodoc.com/hospital/10616/%EC%9D%B4%EB%B3%B4%EC%98%81%EC%86%8C%EC%95%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.5, 10.0)"
소아과,예한의원,서울특별시 성북구 아리랑로 3 3층 (동소문동6가),8.8,['이재환'],False,['8.8'],6,https://www.modoodoc.com/hospital/15868/%EC%98%88%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,약선당부부한의원,서울 성북구 화랑로 248 장위뉴타워,9.1,['박경라'],False,['9.1'],4,https://www.modoodoc.com/hospital/15730/%EC%95%BD%EC%84%A0%EB%8B%B9%EB%B6%80%EB%B6%80%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%84%9D%EA%B4%80%EB%8F%99,"[9.0, 9.5)"
소아과,에프엠성모의원,서울 성북구 종암로 167 상가 4층 404호,7.4,['에프엠성모의원 원장'],False,['7.4'],4,https://www.modoodoc.com/hospital/68133/%EC%97%90%ED%94%84%EC%97%A0%EC%84%B1%EB%AA%A8%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[7.0, 7.5)"
소아과,김기범이비인후과의원,"서울특별시 성북구 성북로4길 52 418동 지상3층 2302호 (돈암동, 한진아파트 서동)",9.3,['김기범이비인후과의원 원장'],False,['9.3'],4,https://www.modoodoc.com/hospital/5196/%EA%B9%80%EA%B8%B0%EB%B2%94%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,준재활의학과의원,"서울특별시 성북구 길음로7길 6 (길음동, 길음뉴타운9단지래미안 상가 2층, 지하1층 2호)",8.2,"['신동준', '장준영', '신동준']",False,"['8.7', '8.7', '6.5']",17,https://www.modoodoc.com/hospital/11412/%EC%A4%80%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EA%B8%B8%EC%9D%8C%EB%8F%99,"[8.0, 8.5)"
소아과,중앙의원,서울특별시 성북구 장월로1길 17 1층 (상월곡동),7.3,['중앙의원 원장'],False,['7.3'],2,https://www.modoodoc.com/hospital/11440/%EC%A4%91%EC%95%99%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.0, 7.5)"
소아과,노아치과의원,서울특별시 성북구 정릉로 276,8.8,['노아치과의원 원장'],False,['8.8'],1,https://www.modoodoc.com/hospital/13423/%EB%85%B8%EC%95%84%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,중앙치과의원,서울 성북구 동소문로 231 서우철강빌딩,9.8,['중앙치과의원 원장'],False,['9.8'],2,https://www.modoodoc.com/hospital/67481/%EC%A4%91%EC%95%99%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EA%B8%B8%EC%9D%8C%EB%8F%99,"[9.5, 10.0)"
소아과,정의원,서울특별시 성북구 동소문로 43 지상2층 (동소문동4가),9.2,['정신'],False,['9.2'],11,https://www.modoodoc.com/hospital/11153/%EC%A0%95%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%994%EA%B0%80,"[9.0, 9.5)"
소아과,해맑은이비인후과의원,서울특별시 성북구 종암로 115 지상4층 (종암동),9.0,['해맑은이비인후과의원 원장'],False,['9.0'],11,https://www.modoodoc.com/hospital/12476/%ED%95%B4%EB%A7%91%EC%9D%80%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,빈센트치과의원,서울특별시 성북구 아리랑로 7,9.0,"['김태현', '유민경', '이영주']",False,"['9.1', '7.8', '0.0']",32,https://www.modoodoc.com/hospital/3943/%EB%B9%88%EC%84%BC%ED%8A%B8%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[9.0, 9.5)"
소아과,홍요한내과의원,서울 성북구 돌곶이로 152,9.3,['홍요한내과의원 원장'],False,['9.3'],3,https://www.modoodoc.com/hospital/12646/%ED%99%8D%EC%9A%94%ED%95%9C%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[9.0, 9.5)"
소아과,에스유마취통증의학과의원,서울 성북구 돌곶이로 183,8.7,['한선숙'],False,['8.7'],16,https://www.modoodoc.com/hospital/11481/%EC%97%90%EC%8A%A4%EC%9C%A0%EB%A7%88%EC%B7%A8%ED%86%B5%EC%A6%9D%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[8.5, 9.0)"
소아과,치유한의원,서울특별시 성북구 화랑로11길 27 지상3층 (하월곡동),9.3,['치유한의원 원장'],False,['9.3'],5,https://www.modoodoc.com/hospital/16650/%EC%B9%98%EC%9C%A0%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,시카고치과의원,서울특별시 성북구 정릉로 250 3층 (정릉동),9.0,['시카고치과의원 원장'],False,['9.0'],6,https://www.modoodoc.com/hospital/2063/%EC%8B%9C%EC%B9%B4%EA%B3%A0%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A0%95%EB%A6%89%EB%8F%99,"[9.0, 9.5)"
소아과,서울고운치과의원,"서울특별시 성북구 보문로 163 지상6층 (삼선동5가, 동우빌딩)",9.8,['서울고운치과'],False,['9.8'],9,https://www.modoodoc.com/hospital/1530/%EC%84%9C%EC%9A%B8%EA%B3%A0%EC%9A%B4%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%82%BC%EC%84%A0%EB%8F%995%EA%B0%80,"[9.5, 10.0)"
소아과,우노비뇨기과의원,"서울특별시 성북구 아리랑로 3 5층 (동소문동6가, 반월빌딩)",7.5,['최성규'],False,['7.5'],7,https://www.modoodoc.com/hospital/10091/%EC%9A%B0%EB%85%B8%EB%B9%84%EB%87%A8%EA%B8%B0%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[7.5, 8.0)"
소아과,누가한의원,서울특별시 성북구 월계로 52 302호 (하월곡동),9.1,['누가한의원 원장'],False,['9.1'],7,https://www.modoodoc.com/hospital/14345/%EB%88%84%EA%B0%80%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,사랑담은치과의원,서울 성북구 오패산로3길 3,9.3,['최동훈'],False,['9.3'],6,https://www.modoodoc.com/hospital/13017/%EC%82%AC%EB%9E%91%EB%8B%B4%EC%9D%80%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,임충모한의원,"서울특별시 성북구 월계로40길 7 303호 (장위동, 센트럴타운근린생활시설)",8.9,['임충모한의원 원장'],False,['8.9'],5,https://www.modoodoc.com/hospital/16226/%EC%9E%84%EC%B6%A9%EB%AA%A8%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,김장욱가정의학과의원,"서울특별시 성북구 종암로24가길 53 203호 (종암동, 에스케이상가)",10.0,['김장욱가정의학과의원 원장'],False,['10.0'],1,https://www.modoodoc.com/hospital/5433/%EA%B9%80%EC%9E%A5%EC%9A%B1%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,
소아과,소생한의원,서울 성북구 보문로40길 48,8.3,['소생한의원 원장'],False,['8.3'],1,https://www.modoodoc.com/hospital/68304/%EC%86%8C%EC%83%9D%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%995%EA%B0%80,"[8.0, 8.5)"
소아과,월곡연세가정의학과의원,서울특별시 성북구 오패산로 57 지상2층 (하월곡동),8.9,['월곡연세가정의학과의원 원장'],False,['8.9'],5,https://www.modoodoc.com/hospital/10243/%EC%9B%94%EA%B3%A1%EC%97%B0%EC%84%B8%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,종암연세휴치과의원,서울시 성북구 종암로 122 (종암동 3-686) 시원빌딩 3층,8.6,"['박민재', '박효진', '최유림']",False,"['8.7', '7.8', '0.0']",21,https://www.modoodoc.com/hospital/85/%EC%A2%85%EC%95%94%EC%97%B0%EC%84%B8%ED%9C%B4%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A2%85%EC%95%94%EB%8F%99,"[8.5, 9.0)"
소아과,이주석치과의원,서울 성북구 성북로 5-1,8.6,['이주석'],False,['8.6'],16,https://www.modoodoc.com/hospital/3014/%EC%9D%B4%EC%A3%BC%EC%84%9D%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%992%EA%B0%80,"[8.5, 9.0)"
소아과,성신웰치과의원,서울특별시 성북구 동소문로 118,9.2,['이명호'],False,['9.2'],22,https://www.modoodoc.com/hospital/12807/%EC%84%B1%EC%8B%A0%EC%9B%B0%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,늘빛한의원,서울 성북구 보문동2가 149,7.5,['늘빛한의원 원장'],False,['7.5'],1,https://www.modoodoc.com/hospital/14360/%EB%8A%98%EB%B9%9B%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
소아과,오이비인후과의원,서울특별시 성북구 보국문로 43 2층 (정릉동),8.2,['오영철'],False,['8.2'],13,https://www.modoodoc.com/hospital/10021/%EC%98%A4%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,참좋은경희한의원,서울특별시 성북구 오패산로 51 지상2층 (하월곡동),8.5,['참좋은경희한의원 원장'],False,['8.5'],1,https://www.modoodoc.com/hospital/16521/%EC%B0%B8%EC%A2%8B%EC%9D%80%EA%B2%BD%ED%9D%AC%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,월곡나무치과의원,서울특별시 성북구 오패산로 46,7.7,['김도연'],False,['7.7'],7,https://www.modoodoc.com/hospital/2718/%EC%9B%94%EA%B3%A1%EB%82%98%EB%AC%B4%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[7.5, 8.0)"
소아과,굿모닝플러스외과의원,서울특별시 성북구 종암로 120 (종암동),9.8,['굿모닝플러스외과의원 원장'],False,['9.8'],5,https://www.modoodoc.com/hospital/5065/%EA%B5%BF%EB%AA%A8%EB%8B%9D%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A2%85%EC%95%94%EB%8F%99,"[9.5, 10.0)"
소아과,태화한의원,서울특별시 성북구 동소문로46길 31 (하월곡동),7.5,['태화한의원 원장'],False,['7.5'],2,https://www.modoodoc.com/hospital/16701/%ED%83%9C%ED%99%94%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
소아과,새생명한의원,서울특별시 성북구 길음로 2 2층 (길음동),8.6,"['새생명한의원 원장', '세종한의원 원장']",False,"['8.6', '0.0']",2,https://www.modoodoc.com/hospital/15245/%EC%83%88%EC%83%9D%EB%AA%85%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,미보치과의원,서울특별시 성북구 화랑로 248 장위뉴타워 6층,8.5,"['공윤수', '이창환', '박준규']",False,"['8.9', '8.3', '1.0']",39,https://www.modoodoc.com/hospital/178/%EB%AF%B8%EB%B3%B4%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%84%9D%EA%B4%80%EB%8F%99,"[8.5, 9.0)"
소아과,미래의원피부과,"서울특별시 성북구 종암로 132 2층 204호 (종암동, 우림카이저팰리스)",7.8,['박현숙'],False,['7.8'],18,https://www.modoodoc.com/hospital/6786/%EB%AF%B8%EB%9E%98%EC%9D%98%EC%9B%90%ED%94%BC%EB%B6%80%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A2%85%EC%95%94%EB%8F%99,"[7.5, 8.0)"
소아과,지인산부인과의원,서울특별시 성북구 동소문로 106 유타쇼핑몰 6층,7.9,"['김정연', '안정주', '전시은']",False,"['7.5', '9.2', '7.6']",57,https://www.modoodoc.com/hospital/11482/%EC%A7%80%EC%9D%B8%EC%82%B0%EB%B6%80%EC%9D%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%84%A0%EB%8F%991%EA%B0%80,"[7.5, 8.0)"
소아과,무병한의원,서울 성북구 종암로38길 52 1층,10.0,['무병한의원 원장'],False,['10.0'],1,https://www.modoodoc.com/hospital/15820/%EB%AC%B4%EB%B3%91%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,
소아과,형제한의원,서울특별시 성북구 아리랑로 117 지상2층 (정릉동),7.4,['형제한의원 원장'],False,['7.4'],2,https://www.modoodoc.com/hospital/17004/%ED%98%95%EC%A0%9C%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.0, 7.5)"
소아과,JHW가인안과의원 강북센타,"서울특별시 성북구 동소문로 248 105동 1층 (길음동, 삼부아파트 상가 11호외 31필지))",6.9,['김도균'],False,['6.9'],15,https://www.modoodoc.com/hospital/4539/jhw%EA%B0%80%EC%9D%B8%EC%95%88%EA%B3%BC%EC%9D%98%EC%9B%90-%EA%B0%95%EB%B6%81%EC%84%BC%ED%83%80-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EA%B8%B8%EC%9D%8C%EB%8F%99,"[6.5, 7.0)"
소아과,보림한의원,서울특별시 성북구 화랑로 207 (장위동),9.0,['보림한의원 원장'],False,['9.0'],3,https://www.modoodoc.com/hospital/15053/%EB%B3%B4%EB%A6%BC%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
소아과,듀오피부과의원,서울 성북구 동소문로 106 유타몰 6층,7.5,"['홍남수', '이정기', '김지연']",False,"['7.3', '8.0', '7.0']",85,https://www.modoodoc.com/hospital/6123/%EB%93%80%EC%98%A4%ED%94%BC%EB%B6%80%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
소아과,리츠서울신경과의원,서울 성북구 보문로 157,9.8,['리츠서울신경과의원 원장'],False,['9.8'],3,https://www.modoodoc.com/hospital/73859/%EB%A6%AC%EC%B8%A0%EC%84%9C%EC%9A%B8%EC%8B%A0%EA%B2%BD%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%82%BC%EC%84%A0%EB%8F%995%EA%B0%80,"[9.5, 10.0)"
소아과,안아픈세상한의원,서울특별시 성북구 보문로 116 지상2층 (보문동1가),8.0,['안아픈세상한의원 원장'],False,['8.0'],1,https://www.modoodoc.com/hospital/15708/%EC%95%88%EC%95%84%ED%94%88%EC%84%B8%EC%83%81%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.0, 8.5)"
소아과,해인정형외과,서울특별시 성북구 한천로 743 (장위동),7.2,['해인정형외과의원 원장'],False,['7.2'],12,https://www.modoodoc.com/hospital/12491/%ED%95%B4%EC%9D%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%9E%A5%EC%9C%84%EB%8F%99,"[7.0, 7.5)"
소아과,연세바른치과의원,서울특별시 성북구 동소문로 97,9.0,"['차은아', '김현기', '강길수']",False,"['8.1', '9.2', '0.0']",23,https://www.modoodoc.com/hospital/4195/%EC%97%B0%EC%84%B8%EB%B0%94%EB%A5%B8%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[9.0, 9.5)"
소아과,명가정의학과의원,서울특별시 성북구 장월로1길 25 지상1층 (상월곡동),8.9,['명가정의학과의원 원장'],False,['8.9'],4,https://www.modoodoc.com/hospital/6607/%EB%AA%85%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,고운숨결내과의원,서울 성북구 고려대로 13길 8,8.8,['진성림'],False,['8.8'],18,https://www.modoodoc.com/hospital/4914/%EA%B3%A0%EC%9A%B4%EC%88%A8%EA%B2%B0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
소아과,서울명인치과,"서울특별시 성북구 동소문로 116 (동선동1가,4층)",9.1,['이응주'],False,['9.1'],10,https://www.modoodoc.com/hospital/1583/%EC%84%9C%EC%9A%B8%EB%AA%85%EC%9D%B8%EC%B9%98%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%84%A0%EB%8F%991%EA%B0%80,"[9.0, 9.5)"
소아과,훈치과의원,서울 성북구 오패산로 20,9.3,['김일장'],False,['9.3'],7,https://www.modoodoc.com/hospital/3773/%ED%9B%88%EC%B9%98%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[9.0, 9.5)"
